train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.9999538106235566,9.237875288685693e-05,0.9035839645298356,0.00396499639395422,0.09636984609372101,0.003966072394454607
8660,0.9985681293302541,0.0006796276660305876,0.9123776094587104,0.002252470112526721,0.08619051987154369,0.0023527675984381293
12990,0.996874518860662,0.00046343085275726706,0.9167929059671162,0.0024371738531742647,0.08008161289354587,0.0024808435149931605
17321,0.9949194619248312,0.0003687713047207559,0.920302974321079,0.0027503378376421855,0.07461648760375217,0.0027749505394424135
21651,0.9935707357627823,0.0001583892494524962,0.9238869388509144,0.0022467050418301573,0.06968379691186788,0.0022522812211904567
25981,0.9930179746738,0.000618043841627935,0.9273415850729725,0.0023813608785253305,0.06567638960082756,0.0024602556419903096
30312,0.9923924518342572,0.0008125515614708478,0.9300942176242379,0.00174225024982115,0.06229823421001923,0.0019224141003047633
34642,0.9913630852722128,0.0008927978808637402,0.9322372067245521,0.0028807663820463202,0.059125878547660715,0.003015941478875714
38972,0.9908960279174792,0.0006494223245688631,0.9348974690559764,0.0026793096464492656,0.055998558861502845,0.002756891281353785
43303,0.9905364524397848,0.0006275883980865246,0.9362460742656568,0.002578039431954844,0.05429037817412807,0.0026533289487221264
