train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.41741339491916857,0.021618207241826254,0.410936634029189,0.02678515951868025,0.00647676088997956,0.03442080264595374
8660,0.4055889145496536,0.00954053841684172,0.40077590984666545,0.01256702187604663,0.004813004702988177,0.015778210041581628
12990,0.409869130100077,0.018305049251330037,0.40698318861998894,0.012177744511632522,0.002885941480088028,0.021985729223389757
17321,0.3995612262571445,0.014667889382404,0.39817106964714577,0.01152143642232994,0.0013901566099987495,0.018651822328347195
21651,0.405459332132465,0.020924087404226042,0.4047663033438019,0.01751559561831485,0.0006930287886630637,0.027287607508977792
25981,0.41471075016358105,0.01621069567790743,0.41368926658045446,0.012647179922529417,0.0010214835831265923,0.020560588862057375
30312,0.40308788598574824,0.01127321461197371,0.40190282652872716,0.016271637574406618,0.001185059457021076,0.019795240767428387
34642,0.40606200565787187,0.01881295730109234,0.40478477738777024,0.024427786218324487,0.0012772282701016269,0.030832516957603175
38972,0.3967207225700503,0.013094446381321834,0.3951967485682616,0.014877123634692523,0.0015239740017887193,0.01981901444762679
43303,0.4050850980301596,0.01530944332379057,0.40323295769443923,0.017293382737130793,0.0018521403357203425,0.023096323113804263
