train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.4051270207852194,0.022788922769335196,0.39711804914095694,0.020322153725393404,0.008008971644262453,0.030533996348746182
8660,0.4055658198614319,0.01089114742360706,0.3990578237576205,0.013569106694858953,0.00650799610381142,0.01739936058305617
12990,0.4104080061585836,0.011458462138145773,0.40786994273046373,0.01502992630607867,0.002538063428119852,0.01889960421113299
17321,0.4135904393510767,0.016384625439940362,0.4128948826898208,0.02034058518181095,0.000695556661255925,0.02611886973713924
21651,0.405699505796499,0.010236676983759232,0.4036763347496767,0.014173866362817427,0.002023171046822314,0.017483936723199194
25981,0.40611215888533925,0.003212759840919365,0.40437834842046916,0.0073661181867409,0.0017338104648700892,0.00803626299572502
30312,0.41089337556083405,0.0074911227907587695,0.408959911324589,0.006660552605150646,0.001933464236245075,0.010023965366670244
34642,0.41366549275445985,0.012682678338259807,0.41082578976537965,0.010343584057523314,0.002839702989080206,0.01636581989962052
38972,0.4153597454582777,0.008541083213088978,0.41324588952521707,0.007868598260309468,0.0021138559330606266,0.011613136571790392
43303,0.41168972126642495,0.007966313502865988,0.40938481433585816,0.007775575653329,0.0023049069305667857,0.011132013634854554
