train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.40230946882217095,0.01363643071084078,0.39543691113984847,0.019102643854719777,0.006872557682322478,0.023470476023545513
8660,0.39842956120092377,0.00739809058219282,0.39429152041381854,0.013528702717272413,0.004138040787105224,0.015419388492241322
12990,0.39247113163972286,0.004422671318936212,0.39006096434509513,0.0037500034057912418,0.0024101672946277297,0.005798495247802389
17321,0.3951965821834767,0.011768913812320701,0.394162202106041,0.010701144784617854,0.0010343800774356704,0.015906659989551132
21651,0.3956768740473881,0.014130621496597325,0.3945501570293737,0.010950698961230815,0.0011267170180144226,0.017877143832827437
25981,0.40140102382510295,0.016815137137429416,0.4015148716053944,0.012118803872063056,-0.00011384778029144282,0.020727137868989255
30312,0.39086830298231723,0.0027166812440971547,0.3901163864769998,0.006339208761933211,0.0007519165053174182,0.006896805398835033
34642,0.398060158189481,0.012631368503768052,0.3970256789211158,0.015865364402224986,0.001034479268365196,0.02027957735983103
38972,0.3896181874166068,0.0016041896045551755,0.3885645667836689,0.005054128395105252,0.0010536206329379016,0.005302606728918531
43303,0.3895157379396347,0.0012444925030603092,0.3884906706077961,0.005034778622968478,0.0010250673318386028,0.005186304789777947
