train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.8736258660508083,0.006997957296419026,0.8679660077590985,0.004509559163373992,0.005659858291709785,0.008325114423866775
8660,0.8841108545034642,0.004001183894264693,0.8797339737668576,0.0043005257104518375,0.004376880736606581,0.0058740100393156
12990,0.8876982294072363,0.002938021966519937,0.8850175503417699,0.004072845905192236,0.002680679065466429,0.005021956475637243
17321,0.8885283759598176,0.0016908688882152703,0.8870127470903381,0.003918675258616368,0.001515628869479535,0.004267909720182281
21651,0.8904992840977322,0.0008809058834331689,0.8887493072233512,0.004129930272992735,0.001749976874380943,0.00422283308162293
25981,0.892344405527116,0.0006007347835765462,0.8903196009606502,0.004129517060962057,0.00202480456646581,0.004172983757094612
30312,0.8928939034045923,0.0009086639042925813,0.8912802512469981,0.0040877344721047225,0.0016136521575942364,0.00418751038272116
34642,0.8937936608740836,0.0008813375503613831,0.8917051542582671,0.003908297415878631,0.002088506615816499,0.004006437890276172
38972,0.8945909884019295,0.0008876833956867629,0.8925919083687418,0.0036936077855914467,0.0019990800331877168,0.003798778788605587
43303,0.8953883102787336,0.0006094125535892018,0.8934601884352485,0.003618555467381118,0.001928121843485009,0.003669513228070706
