train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.8670669745958429,0.005688236242795434,0.8623683724367265,0.00446024793239912,0.004698602159116438,0.007228405299395029
8660,0.87810623556582,0.0031127322018825784,0.8746166635876594,0.004944214706752795,0.003489571978160577,0.00584246188067217
12990,0.8814780600461892,0.002363042961410296,0.8793829669314613,0.004437386911161648,0.002095093114727886,0.005027362592534922
17321,0.8827550372380347,0.001280276100403615,0.881082578976538,0.004435540628257488,0.0016724582614967565,0.004616614296016889
21651,0.8843379058703986,0.0007246541465042813,0.8828560871974875,0.004217750066722983,0.0014818186729110838,0.004279548954900222
25981,0.8851237442746622,0.0010455028834181904,0.883465730648439,0.004353999429695537,0.0016580136262231981,0.004477765884124003
30312,0.8859131697017683,0.0006566299976048934,0.8841862183631998,0.004393328084349427,0.0017269513385684832,0.004442127261851917
34642,0.8863345072455401,0.0013447790184438102,0.8846665435063734,0.004132821600410508,0.0016679637391666668,0.004346106877340497
38972,0.8868982859488863,0.0011199283448181418,0.8850544984297063,0.00459651143207789,0.001843787519180018,0.004730978423407767
43303,0.8874073389834424,0.0008564516296724589,0.8859227784962128,0.004819920202425657,0.0014845604872295581,0.004895420324315329
