train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.9986143187066976,0.00041313034226322237,0.7806022538333641,0.003713880208894667,0.21801206487333347,0.003736787776382012
8660,0.9937875288683603,0.0016450811841577692,0.7954553851838166,0.005407122606900181,0.19833214368454366,0.005651837487801727
12990,0.9895919938414165,0.001662817551963058,0.8048401995196748,0.00644407914506731,0.1847517943217417,0.006655157266286639
17321,0.9865596674556896,0.0013521943175611232,0.8120266026233143,0.004950561228968897,0.1745330648323753,0.005131908607352105
21651,0.9848782966144751,0.001034676719002026,0.818917421023462,0.004910621903073666,0.16596087559101314,0.005018442326837245
25981,0.9832646934298142,0.0013598132460953098,0.8249769074450398,0.0037916371951892923,0.15828778598477433,0.004028101871129773
30312,0.9821984692531011,0.0010377198865841536,0.830833179382967,0.004418966602690124,0.1513652898701341,0.004539177061836532
34642,0.980382195023382,0.0006910182409958184,0.8366894513208942,0.00537972280752302,0.14369274370248775,0.005423921431508048
38972,0.97958021143385,0.0004936760395695829,0.8424164049510438,0.005057638581933788,0.13716380648280624,0.005081675319961944
43303,0.9783202087615177,0.0006634431643258798,0.8471457602069095,0.004102069840680297,0.13117444855460825,0.004155374087866172
