train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.8823556581986143,0.005478067835286088,0.8790134860520968,0.0024740049009415017,0.0033421721465174414,0.006010817536565103
8660,0.890715935334873,0.003220529223502069,0.8872344356179568,0.004016309844212438,0.0034814997169162476,0.005148063057514795
12990,0.8955812163202463,0.0027677677480482566,0.892019213005727,0.004931566365413031,0.003562003314519391,0.005655164464771048
17321,0.8985508919808325,0.0009928799873774187,0.8958248660631811,0.004220985530582236,0.0027260259176513646,0.00433618836291958
21651,0.9002817421828091,0.0011321057650808704,0.8979309070755589,0.0037265402626254357,0.0023508351072502043,0.003894709975376574
25981,0.9019437281090028,0.00043654815068726825,0.8994088305930168,0.00417897411796563,0.002534897515986012,0.00420171381301667
30312,0.9029889152810767,0.0003283149988024487,0.9005172732311102,0.004191613611939183,0.002471642049966527,0.0042044518560964035
34642,0.9038912302984816,0.001009360587169487,0.9015333456493625,0.004076028929029138,0.002357884649119124,0.004199145225544546
38972,0.9049830647644462,0.0005635740085514519,0.9028450027711065,0.004027765279390457,0.002138061993339768,0.00406700243532974
43303,0.9057801999861441,0.0008211533303417115,0.9034546462220578,0.0037853311582828615,0.0023255537640862745,0.0038733738226252256
