train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,1.0,0.0,0.8771106595233696,0.004546491872037102,0.12288934047663036,0.004546491872037102
8660,0.9994457274826789,0.0002957563158167643,0.8880288195085904,0.0036023912041488627,0.11141690797408854,0.003614511611002875
12990,0.9982140107775213,0.0003591040427926275,0.8937372990947718,0.0036213838637385726,0.10447671168274941,0.003639145064722774
17321,0.9957277293458807,0.0006292674369118892,0.8991317199334935,0.0029541145855916276,0.09659600941238722,0.0030203924400585514
21651,0.9945960925592351,0.0005842275479503848,0.9024385738038057,0.00305319558314676,0.09215751875542944,0.0031085889237290614
25981,0.9934952465263077,0.0006962268768466227,0.906743026048402,0.003567260874386772,0.08675222047790576,0.003634567651038329
30312,0.9926959619952493,0.0007080537569435781,0.9101237760945871,0.0031530598558744843,0.08257218590066229,0.0032315826737759844
34642,0.9913688586109348,0.0003544848780788305,0.9127840384260114,0.0040404554490831085,0.07858482018492341,0.004055975809199551
38972,0.9904033665195525,0.00046527874193339917,0.9152041381858489,0.00397857312852742,0.07519922833370363,0.00400568701307723
43303,0.989686626792601,0.0004378196180829461,0.9179567707371143,0.004295523112309957,0.07172985605548665,0.004317777764819227
