train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.5050346420323326,0.0119766835365909,0.49613892481064115,0.012658616597704876,0.008895717221691468,0.017426460418092277
8660,0.4955196304849885,0.02444541929701303,0.4883798263439868,0.025805164641145337,0.007139804141001682,0.03554553483580455
12990,0.5017705927636644,0.01462007064683962,0.49735821171254385,0.01696965384812982,0.004412381051120573,0.02239900929603648
17321,0.4997517464349633,0.01837211728601135,0.49654535377794196,0.020311755577656316,0.0032063926570213286,0.027387992044277533
21651,0.4914692162024849,0.01629605850831433,0.4874745981895437,0.016899923752656722,0.003994618012941209,0.023476987578307715
25981,0.4893037219506563,0.013330579904387423,0.48540550526510257,0.0168476798744819,0.003898216685553735,0.021483683989024793
30312,0.4939693850620216,0.012336096545265015,0.48970995750969887,0.013951096026251672,0.004259427552322725,0.0186228987622173
34642,0.49876450551353846,0.013333967926628332,0.49395898762239054,0.013991402300179827,0.004805517891147915,0.01932754611930419
38972,0.5044698758082726,0.008496003975405826,0.5003140587474599,0.010518141407197907,0.004155817060812694,0.013520849907159046
43303,0.5033739001916726,0.004246054739569132,0.4991317199334935,0.002808176220302929,0.004242180258179129,0.0050906615027609455
