train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.571501154734411,0.011134035179666187,0.5642527249214854,0.012799139779608186,0.007248429812925616,0.0169642187701053
8660,0.5712009237875288,0.007053376402378415,0.566783668945132,0.008614532079538356,0.004417254842396856,0.011133745175053366
12990,0.5698229407236336,0.005503022632998154,0.5685387031221134,0.006878946152562671,0.0012842376015201884,0.008809265478412301
17321,0.5689856243865827,0.0037677571073839954,0.5698503602438574,0.006652810784564354,-0.0008647358572746455,0.0076456448358172115
21651,0.5709389866518867,0.0027882102880745258,0.5714760761130612,0.005120810380367799,-0.0005370894611744781,0.005830678825163261
25981,0.572318232554559,0.00278560960369315,0.5727138370589321,0.004028612534344077,-0.0003956045043730372,0.004897891364256838
30312,0.5723739773027183,0.0025638655595317103,0.572288934047663,0.003920939030145726,8.504325505531707e-05,0.00468478062298257
34642,0.5733444951215289,0.001854167750499538,0.5728801034546462,0.004467893203577994,0.00046439166688261313,0.004837355447511683
38972,0.5733911526223956,0.0014657273140372044,0.5728801034546462,0.004477050295753703,0.0005110491677493556,0.004710874219274278
43303,0.5735353208784612,0.0010314522109864728,0.5728616294106781,0.00435431296029504,0.0006736914677830663,0.004474811171406257
