train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.8513625866050809,0.00677678593360343,0.8493072233511916,0.002981484054604728,0.0020553632538893307,0.007403652798298119
8660,0.8696997690531179,0.0052742928751033655,0.8679475337151302,0.003785421318488609,0.0017522353379876288,0.006492116749630598
12990,0.8815704387990762,0.002408254221741124,0.879770921854794,0.004468122359602717,0.0017995169442821535,0.0050758059278222705
17321,0.8869580278274928,0.0007941226887153817,0.8861629410677997,0.004840622570895916,0.0007950867596930866,0.004905329521917925
21651,0.8901020738072145,0.0013700104857207488,0.889137262146684,0.00445925308439167,0.000964811660530529,0.0046649616077349895
25981,0.8928062815134137,0.0005529667063182602,0.8912248291150933,0.004759926248550652,0.0015814523983204154,0.004791938028599488
30312,0.894411454209554,0.000506633777261858,0.8933123960835025,0.004188762866379063,0.0010990581260514887,0.00421929047767735
34642,0.896149183072571,0.001123148110493511,0.8948642157768336,0.004529118261168499,0.0012849672957373492,0.004666301951412393
38972,0.8969362619316431,0.0007637037965298491,0.8956955477554036,0.004727478613442329,0.001240714176239499,0.004788767850855658
43303,0.8980671085144216,0.0008497503402985476,0.8969887308331794,0.004429303741699738,0.001078377681242193,0.004510078411410693
