train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.5626789838337183,0.010985500138721339,0.5549233327175318,0.011264259530635862,0.007755651116186479,0.01573419067099949
8660,0.5607390300230947,0.008592962152516566,0.5553667097727691,0.008410581158974835,0.005372320250325524,0.012024012391306182
12990,0.5608929946112393,0.0063318580340272655,0.5583225568076852,0.00654633163516736,0.0025704378035541486,0.009107517995626943
17321,0.5599792159806016,0.004651835207769816,0.5597450581932385,0.0076247462223452715,0.00023415778736313175,0.008931759387456389
21651,0.5618493372130617,0.002326407007008598,0.5612968778865695,0.0057633687883342916,0.0005524593264922828,0.006215190210492724
25981,0.5630114314306609,0.002251510550846093,0.562497690744504,0.004490598924163721,0.0005137406861569493,0.005023422982217568
30312,0.5635919767748747,0.0028259828807286683,0.5626085350083134,0.0039399553334723055,0.0009834417665612882,0.004848652108775012
34642,0.564193753247503,0.0020554545349650414,0.5627748014040274,0.004361048416136435,0.0014189518434756243,0.004821165484941838
38972,0.5643692907728626,0.0014502106095601042,0.5629225937557731,0.0045460414493153035,0.0014466970170894378,0.0047717505876746615
43303,0.5644782116712468,0.0010617397349942006,0.5627378533160909,0.0042907533105882596,0.0017403583551558466,0.004420164616526139
