train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,1.0,0.0,0.9098281913910954,0.002629811143436065,0.09017180860890461,0.002629811143436065
8660,0.9997459584295612,0.00018475750577367226,0.9179013486052098,0.0023523777190226033,0.08184460982435138,0.0023596220606049807
12990,0.9988760585065435,0.00042612324874822643,0.9232588213559948,0.002176019675850939,0.07561723715054869,0.002217350367626679
17321,0.9976213844466255,0.00037486711115403967,0.9273046369850361,0.0029390572479393597,0.07031674746158945,0.0029628673371735457
21651,0.9967114682924576,0.00046131785096978177,0.9299094771845556,0.0028412815363794636,0.06680199110790197,0.0028784883061416496
25981,0.9963434817751434,0.0007463423051332027,0.9327360059116941,0.002918898946979483,0.06360747586344928,0.003012805652396032
30312,0.9957046714172606,0.00044231527479794605,0.9352669499353408,0.0021634359666059485,0.06043772148191984,0.002208188846979306
34642,0.9950868887477629,0.0002917678833437691,0.9367079253648625,0.002743504380916313,0.058378963382900384,0.0027589753144705562
38972,0.9947911320948373,0.000330598858840326,0.939885460927397,0.002999060616331106,0.05490567116744027,0.003017227234713163
43303,0.9944207098815324,0.00035763731256690157,0.9419176057639017,0.002854463983848717,0.052503104117630706,0.0028767810278902987
