train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.8633256351039261,0.003944799902595134,0.8583964529835582,0.002480617688950557,0.00492918212036797,0.0046599260069500005
8660,0.8723094688221709,0.0026567926969906326,0.8702567892111583,0.004020641289069779,0.00205267961101252,0.004819139322550807
12990,0.879214780600462,0.0024667990864967247,0.8769813412155921,0.004222602332851908,0.002233439384869862,0.004890344384043669
17321,0.8833670111425438,0.001398244951512784,0.8813966377239977,0.00421799281259994,0.001970373418546112,0.004443709296474707
21651,0.8880513602143087,0.0019304720605749998,0.8860520968039903,0.003921809363563063,0.0019992634103184193,0.004371191034579889
25981,0.8904045263846658,0.0010082823189273798,0.8884352484758914,0.004332311021601656,0.001969277908774436,0.004448095325254705
30312,0.8916732647136447,0.0005130379302267743,0.8902826528727138,0.004206000646479391,0.001390611840930922,0.004237174690290268
34642,0.8931470469372439,0.0013005526725431758,0.8920376870496952,0.0038314828705637177,0.0011093598875486776,0.004046195526847706
38972,0.8940367443292621,0.0011218315277188023,0.8923886938850915,0.004128855835696822,0.0016480504441706012,0.004278546071804253
43303,0.8947186107198115,0.0009968085461621954,0.8934786624792167,0.004154976361245654,0.0012399482405948126,0.004272874423641791
