train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.4652014652014652,0.006414615646673353,0.4628292682926829,0.013498716531846216,0.0023721969087823203,0.014945321739651005
1639,0.46150091519219033,0.008025910263529152,0.46243902439024387,0.012872874052718615,-0.0009381091980535383,0.015169908435299759
2459,0.45904839365595773,0.006936783102145715,0.46224390243902436,0.01301845118998721,-0.003195508783066625,0.014751238293522808
3279,0.46221408966148214,0.008674482604610614,0.46273170731707314,0.01311678200839672,-0.0005176176555909962,0.015725667512493453
4099,0.4625030495242742,0.006868124461478138,0.4633170731707317,0.013659930242487513,-0.0008140236464574957,0.01528936976621271
4919,0.464931896726977,0.0049094397554376315,0.46341463414634143,0.01347613397060058,0.0015172625806355589,0.01434255156887527
5739,0.46541209269907646,0.004460162887130488,0.4632195121951219,0.013695420581849306,0.0021925805039545443,0.014403388417087064
6559,0.46577222137520957,0.002822817334601763,0.4633170731707317,0.013770965844756197,0.002455148204477897,0.01405730408015598
7379,0.46494104892261817,0.0028650804340917212,0.46360975609756094,0.013888653841622696,0.0013312928250572287,0.01418109274443391
8199,0.46527625320161,0.0031967217691744433,0.46380487804878046,0.013607570416328396,0.0014713751528295238,0.013978018554317687
