train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.5462759462759463,0.007745421991283871,0.5372682926829269,0.006401962816204071,0.009007653593019471,0.010048715824577953
1639,0.58071995118975,0.01170683095078605,0.5734634146341464,0.015194475967946729,0.007256536555603543,0.019181292731481704
2459,0.5998373322488817,0.011690595272114489,0.597170731707317,0.007690627190250293,0.0026666005415646454,0.013993418610039604
3279,0.6070753278438549,0.007807734813150085,0.6074146341463414,0.00783773571449559,-0.000339306302486575,0.01106303864418612
4099,0.611612588436204,0.003575520070370595,0.6119024390243902,0.00773505351918627,-0.00028985058818620235,0.008521466817297292
4919,0.6137019719455173,0.0035756521026095774,0.6159024390243902,0.008356141699654195,-0.002200467078872892,0.009089025913902765
5739,0.6181216239763025,0.0030152177586789835,0.6214634146341463,0.007082416161124508,-0.0033417906578437906,0.007697542257864566
6559,0.6213142247293795,0.003594231218511871,0.6250731707317073,0.0049612418088160505,-0.0037589460023278454,0.00612637073132778
7379,0.6249356281338935,0.0033739783319355785,0.6265365853658537,0.006548950808522312,-0.0016009572319601872,0.007366986254691659
8199,0.6261739236492255,0.0030251525303919904,0.6292682926829268,0.0070148987364868545,-0.0030943690337013052,0.007639394747969366
