train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.7196097560975611,0.006641316068338546,0.28039024390243894,0.006641316068338546
1639,1.0,0.0,0.7439024390243902,0.011531195564559919,0.25609756097560976,0.011531195564559919
2459,1.0,0.0,0.7576585365853659,0.0076534082565678846,0.24234146341463414,0.0076534082565678846
3279,1.0,0.0,0.7754146341463415,0.0069027406639253636,0.22458536585365851,0.0069027406639253636
4099,0.9999512076116126,9.758477677483946e-05,0.7799024390243904,0.00574202496373158,0.22004876858722222,0.005742854122540015
4919,0.9996747306363082,0.00016263468184591902,0.7841951219512195,0.006274316172024797,0.21547960868508864,0.0062764236206832805
5739,0.9993378637393274,0.00043246815284860224,0.7912195121951221,0.003544566268211701,0.20811835154420533,0.0035708512616703185
6559,0.999176703765818,0.00035560005457206786,0.7983414634146342,0.005304303305002224,0.20083524035118383,0.005316209641301702
7379,0.998536387044315,0.000620437627985361,0.7967804878048781,0.005454696877461219,0.20175589923943693,0.0054898689306034695
8199,0.9983168679107208,0.000633284790132818,0.8054634146341464,0.003770955724895162,0.19285345327657444,0.003823762114009338
