train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.6839024390243903,0.01052121733817979,0.3160975609756097,0.01052121733817979
1639,1.0,0.0,0.7086829268292684,0.010509450153752386,0.29131707317073163,0.010509450153752386
2459,1.0,0.0,0.7210731707317072,0.007477270734189166,0.2789268292682928,0.007477270734189166
3279,1.0,0.0,0.7358048780487805,0.0048447644948039605,0.2641951219512195,0.0048447644948039605
4099,1.0,0.0,0.7426341463414634,0.0016208046561791381,0.2573658536585366,0.0016208046561791381
4919,0.9999186826590771,9.959299625059603e-05,0.7491707317073171,0.003121951219512198,0.25074795095176006,0.0031235393677550905
5739,0.9997909043387351,0.00017072589250971868,0.7522926829268292,0.002588585202228607,0.24749822141190592,0.002594209066280156
6559,0.9996340905625857,0.00022818462489853944,0.7562926829268293,0.005575505195016413,0.2433414076357564,0.005580172614059094
7379,0.9995392329583954,0.00020282734174136387,0.7605853658536587,0.006211807757944047,0.23895386710473676,0.006215118225119431
8199,0.9991462373460178,0.0002181795806805581,0.7654634146341464,0.005513705815002851,0.23368282271187146,0.0055180208538770665
