Run,Iteration,Ratio,Selected_Variables,Selected_Wavelengths,N_Components,Accuracy
0,1,1.0,81,81 wavelengths,4,0.5028571428571429
0,2,0.954548456661834,38,38 wavelengths,4,0.4723809523809524
0,3,0.9111627561154892,17,17 wavelengths,4,0.4819047619047619
0,4,0.8697490026177833,10,"1292.66, 1422.28, 1442.21, 1741.15, 1946.39, 2006.62, 2146.81, 2156.81, 2286.56, 2326.41",4,0.4666666666666667
0,5,0.8302175681319744,8,"1292.66, 1422.28, 1442.21, 1741.15, 2146.81, 2156.81, 2286.56, 2326.41",4,0.4666666666666667
0,6,0.7924828983539173,5,"1292.66, 1422.28, 1741.15, 2146.81, 2286.56",4,0.4685714285714286
0,7,0.7564633275546288,3,"1422.28, 1741.15, 2146.81",3,0.38476190476190475
0,8,0.7220809018385463,3,"1422.28, 1741.15, 2146.81",3,0.38476190476190475
0,9,0.6892612104349697,2,"1741.15, 2146.81",2,0.33714285714285713
0,10,0.657933224657568,1,1741.15,1,0.2838095238095238
0,11,0.6280291441834253,1,1741.15,1,0.2838095238095238
0,12,0.5994842503189409,1,1741.15,1,0.2838095238095238
0,13,0.5722367659350217,1,1741.15,1,0.2838095238095238
0,14,0.5462277217684341,1,1741.15,1,0.2838095238095238
0,15,0.5214008287999685,1,1741.15,1,0.2838095238095238
0,16,0.49770235643321104,1,1741.15,1,0.2838095238095238
0,17,0.4750810162102796,1,1741.15,1,0.2838095238095238
0,18,0.4534878508128582,1,1741.15,1,0.2838095238095238
0,19,0.4328761281083058,1,1741.15,1,0.2838095238095238
0,20,0.4132012400115337,1,1741.15,1,0.2838095238095238
0,21,0.3944206059437655,1,1741.15,1,0.2838095238095238
0,22,0.37649358067924676,1,1741.15,1,0.2838095238095238
0,23,0.35938136638046264,1,1741.15,1,0.2838095238095238
0,24,0.3430469286314918,1,1741.15,1,0.2838095238095238
0,25,0.3274549162877728,1,1741.15,1,0.2838095238095238
0,26,0.31257158496882365,1,1741.15,1,0.2838095238095238
0,27,0.29836472402833386,1,1741.15,1,0.2838095238095238
0,28,0.28480358684358015,1,1741.15,1,0.2838095238095238
0,29,0.27185882427329405,1,1741.15,1,0.2838095238095238
0,30,0.25950242113997357,1,1741.15,1,0.2838095238095238
0,31,0.24770763559917106,1,1741.15,1,0.2838095238095238
0,32,0.2364489412645407,1,1741.15,1,0.2838095238095238
0,33,0.22570197196339195,1,1741.15,1,0.2838095238095238
0,34,0.21544346900318834,1,1741.15,1,0.2838095238095238
0,35,0.2056512308348651,1,1741.15,1,0.2838095238095238
0,36,0.19630406500402706,1,1741.15,1,0.2838095238095238
0,37,0.18738174228603838,1,1741.15,1,0.2838095238095238
0,38,0.17886495290574345,1,1741.15,1,0.2838095238095238
0,39,0.17073526474706904,1,1741.15,1,0.2838095238095238
0,40,0.1629750834620644,1,1741.15,1,0.2838095238095238
0,41,0.15556761439304717,1,1741.15,1,0.2838095238095238
0,42,0.1484968262254465,1,1741.15,1,0.2838095238095238
0,43,0.14174741629268048,1,1741.15,1,0.2838095238095238
0,44,0.1353047774579807,1,1741.15,1,0.2838095238095238
0,45,0.12915496650148833,1,1741.15,1,0.2838095238095238
0,46,0.1232846739442066,1,1741.15,1,0.2838095238095238
0,47,0.11768119524349983,1,1741.15,1,0.2838095238095238
0,48,0.11233240329780271,1,1741.15,1,0.2838095238095238
0,49,0.10722672220103231,1,1741.15,1,0.2838095238095238
0,50,0.10235310218990258,1,1741.15,1,0.2838095238095238
0,51,0.09770099572992251,1,1741.15,1,0.2838095238095238
0,52,0.09326033468832198,1,1741.15,1,0.2838095238095238
0,53,0.08902150854450383,1,1741.15,1,0.2838095238095238
0,54,0.08497534359086441,1,1741.15,1,0.2838095238095238
0,55,0.08111308307896871,1,1741.15,1,0.2838095238095238
0,56,0.07742636826811268,1,1741.15,1,0.2838095238095238
0,57,0.07390722033525778,1,1741.15,1,0.2838095238095238
0,58,0.0705480231071864,1,1741.15,1,0.2838095238095238
0,59,0.0673415065775082,1,1741.15,1,0.2838095238095238
0,60,0.06428073117284322,1,1741.15,1,0.2838095238095238
0,61,0.061359072734131714,1,1741.15,1,0.2838095238095238
0,62,0.05857020818056666,1,1741.15,1,0.2838095238095238
0,63,0.055908101825122215,1,1741.15,1,0.2838095238095238
0,64,0.053366992312063086,1,1741.15,1,0.2838095238095238
0,65,0.05094138014816379,1,1741.15,1,0.2838095238095238
0,66,0.04862601580065352,1,1741.15,1,0.2838095238095238
0,67,0.04641588833612778,1,1741.15,1,0.2838095238095238
0,68,0.04430621457583878,1,1741.15,1,0.2838095238095238
0,69,0.04229242874389497,1,1741.15,1,0.2838095238095238
0,70,0.04037017258596554,1,1741.15,1,0.2838095238095238
0,71,0.038535285937105285,1,1741.15,1,0.2838095238095238
0,72,0.036783797718286326,1,1741.15,1,0.2838095238095238
0,73,0.03511191734215129,1,1741.15,1,0.2838095238095238
0,74,0.03351602650938841,1,1741.15,1,0.2838095238095238
0,75,0.03199267137797383,1,1741.15,1,0.2838095238095238
0,76,0.03053855508833414,1,1741.15,1,0.2838095238095238
0,77,0.029150530628251757,1,1741.15,1,0.2838095238095238
0,78,0.027825594022071246,1,1741.15,1,0.2838095238095238
