train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.6333658536585366,0.0019167690443305872,0.3666341463414634,0.0019167690443305872
1639,1.0,0.0,0.6583414634146342,0.0095520117262824,0.3416585365853658,0.0095520117262824
2459,1.0,0.0,0.6771707317073171,0.004367420348409641,0.3228292682926829,0.004367420348409641
3279,1.0,0.0,0.6846829268292683,0.007066270814529448,0.31531707317073165,0.007066270814529448
4099,1.0,0.0,0.6872195121951219,0.007922287629526513,0.3127804878048781,0.007922287629526513
4919,0.9999186826590771,9.959299625059603e-05,0.6976585365853658,0.004968909884193895,0.3022601460737113,0.004969907866564727
5739,0.9998954521693675,0.00013939710751001422,0.6974634146341462,0.005708776132030364,0.3024320375352213,0.005710477780293145
6559,0.9996035981094679,0.00031393901939280556,0.6990243902439024,0.0053347212154116405,0.30057920786556547,0.0053439506129885185
7379,0.9995121290147717,0.00018382788950061066,0.7044878048780487,0.006188781083767305,0.29502432413672297,0.00619151063923452
8199,0.9990974509086474,0.00025114355753108684,0.7038048780487806,0.007451768372264713,0.2952925728598669,0.0074559992596817
