train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.49230769230769234,0.013495239931280188,0.4946341463414634,0.014882446371280883,-0.002326454033771075,0.0200900152015092
1639,0.5054301403294692,0.007587207593268989,0.5068292682926829,0.014559157462989544,-0.001399127963213731,0.016417514583379627
2459,0.5181781211874746,0.0065644046438327825,0.5221463414634147,0.017711012179129706,-0.003968220275940015,0.01888839222213617
3279,0.5440683135102165,0.012071614686835562,0.5448780487804878,0.016228587228299677,-0.0008097352702713945,0.02022599625664841
4099,0.5627226152720176,0.010410745367802112,0.5622439024390244,0.01809644332884431,0.0004787128329931667,0.0208773772363122
4919,0.5808497662126448,0.015252909338559535,0.5772682926829268,0.024303455344896276,0.003581473529718049,0.028693364825194065
5739,0.6001742463843875,0.012525685313249605,0.597170731707317,0.02178779272797429,0.0030035146770704957,0.02513166736457663
6559,0.6223814605885043,0.007383582403032388,0.6177560975609756,0.015596335694355187,0.004625363027528695,0.017255809925743482
7379,0.6346930478384605,0.006973987428440259,0.6317073170731707,0.013233814601220048,0.0029857307652897402,0.014958955496675152
8199,0.6463959019392609,0.0056212477505389585,0.6470243902439025,0.012937777232370945,-0.0006284883046415723,0.014106186798259666
