train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.40341880341880343,0.010548772193628892,0.404,0.016771977422200483,-0.0005811965811965969,0.0198135262243721
1639,0.4134228187919463,0.011884819827271204,0.4167804878048781,0.012733856467519782,-0.0033576690129317743,0.017418382326211988
2459,0.4095973973159821,0.010664977121207645,0.41726829268292687,0.0159821435158831,-0.007670895366944763,0.019213813998219267
3279,0.4097590728880756,0.015511727087264903,0.41531707317073174,0.015059193140300799,-0.005558000282656128,0.021619273236320187
4099,0.4080019516955355,0.010421030748348378,0.4131707317073171,0.013323414910973323,-0.005168780011781615,0.016914823875759648
4919,0.4053262858304533,0.005953962190033908,0.4086829268292683,0.011358209509423744,-0.003356640998814997,0.012824140868702174
5739,0.407527443805541,0.0065191438570092585,0.4096585365853659,0.011065324393176822,-0.0021310927798248724,0.012842921807541131
6559,0.4064034151547492,0.003412703583148085,0.40926829268292686,0.01159704161336132,-0.002864877528177656,0.012088751793649578
7379,0.40593576365361156,0.0027781211676528115,0.4084878048780488,0.011236890041240453,-0.0025520412244372515,0.011575217277489416
8199,0.40683010123185753,0.002818023883234953,0.40858536585365857,0.011270720887143069,-0.0017552646218010337,0.011617676528564809
