train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.5377289377289377,0.00922159100781401,0.5305365853658537,0.008608615968177873,0.00719235236308402,0.012615308541726725
1639,0.5572910311165346,0.007448562519600673,0.551219512195122,0.009342450435023677,0.006071518921412555,0.011948324725218763
2459,0.5686051240341603,0.01153221431460989,0.5696585365853659,0.010996294871106599,-0.0010534125512056125,0.015934568330846572
3279,0.5804208600182983,0.00795828310109181,0.5765853658536586,0.009643249789776799,0.0038354941646396856,0.012503061082197182
4099,0.5830690412295682,0.003670796364733617,0.5819512195121952,0.012512932037444514,0.0011178217173729577,0.013040253606623104
4919,0.5865826387477131,0.0027743398429326623,0.5867317073170732,0.01298111014905745,-0.00014906856936014456,0.013274267673436676
5739,0.5951211012371493,0.0026485450426903543,0.5951219512195122,0.013016257623537898,-8.499823628271841e-07,0.013282987366005741
6559,0.5994206433907608,0.001868767000584792,0.5983414634146341,0.013171093039307313,0.0010791799761267207,0.01330300650050823
7379,0.603604824501965,0.003692508224079465,0.6028292682926829,0.01364947434558444,0.0007755562092820467,0.014140111983137272
8199,0.605098182705208,0.0034886567007915135,0.6040975609756097,0.011550164750789273,0.00100062172959825,0.012065530711342644
