train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.40927960927960927,0.013000079759908342,0.40839024390243905,0.015699134363083473,0.0008893653771702148,0.020382955956242628
1639,0.42318486882245276,0.012212320686464233,0.42468292682926834,0.013199967551742077,-0.0014980580068155724,0.01798276730417446
2459,0.4201708011386742,0.010552737334124828,0.426829268292683,0.013490252501419393,-0.0066584671540087514,0.017127380937991783
3279,0.4198841110094541,0.016314553328678805,0.4240975609756098,0.0192435160244366,-0.004213449966155691,0.025228506878074514
4099,0.4182483532568919,0.016168328078387046,0.42351219512195126,0.019700071114176942,-0.005263841865059349,0.025485439661775265
4919,0.41719861760520427,0.008137221161546207,0.41951219512195126,0.013380444234921896,-0.0023135775167469896,0.01566048071279327
5739,0.4174943369925074,0.011138147283148195,0.41931707317073175,0.015122265929061955,-0.0018227361782243712,0.018781407075359653
6559,0.4164964171367586,0.009172807032386154,0.41843902439024394,0.015442395501415235,-0.001942607253485329,0.017961290813177162
7379,0.414310882233365,0.00643420448609596,0.41668292682926833,0.013860527325016999,-0.0023720445959033443,0.015281138867782082
8199,0.41290401268447374,0.004230377731087671,0.41512195121951223,0.012917161594274012,-0.0022179385350384884,0.013592246297072091
