train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.7118048780487805,0.007031162047503325,0.28819512195121955,0.007031162047503325
1639,1.0,0.0,0.7348292682926829,0.011871210532220278,0.2651707317073171,0.011871210532220278
2459,1.0,0.0,0.7504390243902439,0.010831465389074446,0.2495609756097561,0.010831465389074446
3279,1.0,0.0,0.7625365853658538,0.007270747662004576,0.23746341463414622,0.007270747662004576
4099,0.9997072456696754,0.00023903290976171453,0.7695609756097561,0.007146632808512178,0.23014627005991928,0.007150629149358245
4919,0.9995934132953852,0.0005142960211698977,0.7742439024390245,0.005522330418764846,0.22534951085636068,0.005546226974385985
5739,0.999372713016205,0.00032317889860587637,0.7787317073170733,0.00885389370110317,0.2206410056991317,0.008859789967653776
6559,0.9990852264064645,0.00033402808812634633,0.7833170731707316,0.005607846971004849,0.21576815323573284,0.0056177862556229035
7379,0.9985905949315625,0.0005461293313351631,0.7863414634146342,0.0049650773268290664,0.21224913151692837,0.004995022533276167
8199,0.9984632272228321,0.00043362334027637756,0.7900487804878049,0.005660218421213776,0.20841444673502718,0.005676803834648527
