train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.41733821733821735,0.009931477122179618,0.41151219512195125,0.02488397825081734,0.005826022216266102,0.02679265965550131
1639,0.4017083587553386,0.00762635753117742,0.39746341463414636,0.0193932962776213,0.004244944121192251,0.020838936386124572
2459,0.4016266775111834,0.012948700390360718,0.403219512195122,0.023139851052290484,-0.0015928346839385599,0.02651643921271325
3279,0.41110094541018605,0.019390977920203414,0.4100487804878049,0.021698490943397465,0.001052164922381138,0.02910042154200722
4099,0.4127836057575018,0.014543078632065696,0.411219512195122,0.018905192561049857,0.001564093562379798,0.02385178068549224
4919,0.41248221183167305,0.01257727191861433,0.4078048780487805,0.017038291899095587,0.004677333782892534,0.02117760986876354
5739,0.41453214845791947,0.01783145928434011,0.40975609756097564,0.023010744199221864,0.004776050896943829,0.029111085325200466
6559,0.4146363774965696,0.017160127500220994,0.41063414634146345,0.023700290035549885,0.004002231155106173,0.02926044640112358
7379,0.41428377828974117,0.013450494168090497,0.4107317073170732,0.02098808477584367,0.0035520709726679645,0.024928206833301055
8199,0.41790462251494087,0.008992003486691241,0.4127804878048781,0.0173713337475551,0.005124134710062789,0.019560658549077896
