train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.49572649572649574,0.012944916513502875,0.4984390243902439,0.017142437886151076,-0.0027125286637481594,0.021481015809828623
1639,0.5104331909701036,0.010767335408642234,0.5109268292682927,0.016749830190833974,-0.0004936382981890475,0.019912114986208124
2459,0.5298088653924359,0.00789986014580762,0.535219512195122,0.016352453530476384,-0.005410646802686103,0.018160686297321177
3279,0.5497407746264105,0.011106306243728123,0.5515121951219513,0.016587087428583506,-0.0017714204955407986,0.01996200159660717
4099,0.5628202000487924,0.010880812009816752,0.5643902439024391,0.01957793802592132,-0.0015700438536466743,0.02239838671288154
4919,0.5784509046554178,0.012786230704452733,0.5778536585365853,0.02165897604476154,0.0005972461188324951,0.025151519614827336
5739,0.5918801184875414,0.007355922096768147,0.5917073170731707,0.01906312504460876,0.00017280141437070462,0.02043311837092204
6559,0.6072572038420491,0.0031393901939280643,0.6053658536585366,0.011153570799631463,0.0018913501835124968,0.011586971665285254
7379,0.6162081582870307,0.0036785553765710565,0.6145365853658536,0.011717069109075077,0.0016715729211770336,0.012280939628763804
8199,0.6245151847786315,0.0032895591705807857,0.6245853658536585,0.011521286199597686,-7.018107502698712e-05,0.01198170418720944
