train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.7257560975609756,0.009475978584654118,0.2742439024390244,0.009475978584654118
1639,1.0,0.0,0.748,0.011168920931093614,0.252,0.011168920931093614
2459,1.0,0.0,0.7661463414634146,0.010640857135169556,0.23385365853658535,0.010640857135169556
3279,1.0,0.0,0.778829268292683,0.007491260027493652,0.22117073170731705,0.007491260027493652
4099,0.9998048304464504,0.0001825644004280965,0.7840000000000001,0.005889322252794764,0.21580483044645027,0.005892151250398047
4919,0.9998373653181541,8.131734092295951e-05,0.7937560975609756,0.00783773571449559,0.2060812677571785,0.007838157541170914
5739,0.9996863565081024,0.000203204457042875,0.7969756097560976,0.004580173500216785,0.20271074675200484,0.004584678979323434
6559,0.9992376886720535,0.00036079157085528574,0.8001951219512197,0.009076841638722357,0.19904256672083387,0.009084009285114375
7379,0.9986176988751865,0.00043196577992981065,0.8047804878048781,0.004559344954360169,0.19383721107030838,0.004579762095118032
8199,0.9987071594096841,0.0004975259923008075,0.8060487804878049,0.007239261057205503,0.1926583789218792,0.007256337420998767
