train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.686439024390244,0.009506064315716484,0.31356097560975604,0.009506064315716484
1639,1.0,0.0,0.7102439024390244,0.009433697368689627,0.28975609756097565,0.009433697368689627
2459,1.0,0.0,0.7274146341463414,0.008159037864216621,0.27258536585365856,0.008159037864216621
3279,1.0,0.0,0.7349268292682926,0.00549814743555332,0.26507317073170744,0.00549814743555332
4099,0.9999024152232252,0.00019516955354963452,0.7379512195121951,0.003509484048508286,0.2619511957110301,0.0035149067471793435
4919,0.9999593413295385,8.131734092295951e-05,0.7452682926829268,0.0062423778626522555,0.25469104864661163,0.006242907486905898
5739,0.9996166579543475,0.0003880651237379476,0.7543414634146342,0.00539327803359425,0.24527519453971336,0.005407221327808953
6559,0.9994206433907606,0.00040222308151461,0.755219512195122,0.0053293659643893375,0.2442011311956387,0.005344522896357971
7379,0.9991868816912861,0.0003206981858300262,0.7599024390243903,0.005257441399144387,0.23928444266689586,0.0052672134370872
8199,0.9991218441273327,0.00039634289082257304,0.7637073170731707,0.005075046557518035,0.235414527054162,0.00509049950870062
