Run,Iteration,Ratio,Selected_Variables,Selected_Wavelengths,N_Components,Accuracy
64,1,1.0,80,80 wavelengths,3,0.4552380952380952
64,2,0.954548456661834,35,35 wavelengths,3,0.45904761904761904
64,3,0.9111627561154892,17,17 wavelengths,3,0.46285714285714286
64,4,0.8697490026177833,11,11 wavelengths,3,0.46285714285714286
64,5,0.8302175681319744,9,"1272.72, 1422.28, 1442.21, 1926.30, 1976.51, 2006.62, 2146.81, 2206.76, 2216.75",3,0.46095238095238095
64,6,0.7924828983539173,5,"1272.72, 1422.28, 1442.21, 2146.81, 2206.76",3,0.4514285714285714
64,7,0.7564633275546288,4,"1272.72, 1422.28, 1442.21, 2146.81",3,0.42095238095238097
64,8,0.7220809018385463,3,"1272.72, 1442.21, 2146.81",3,0.41714285714285715
64,9,0.6892612104349697,2,"1442.21, 2146.81",2,0.38285714285714284
64,10,0.657933224657568,2,"1442.21, 2146.81",2,0.38285714285714284
64,11,0.6280291441834253,1,2146.81,1,0.29523809523809524
64,12,0.5994842503189409,1,2146.81,1,0.29523809523809524
64,13,0.5722367659350217,1,2146.81,1,0.29523809523809524
64,14,0.5462277217684341,1,2146.81,1,0.29523809523809524
64,15,0.5214008287999685,1,2146.81,1,0.29523809523809524
64,16,0.49770235643321104,1,2146.81,1,0.29523809523809524
64,17,0.4750810162102796,1,2146.81,1,0.29523809523809524
64,18,0.4534878508128582,1,2146.81,1,0.29523809523809524
64,19,0.4328761281083058,1,2146.81,1,0.29523809523809524
64,20,0.4132012400115337,1,2146.81,1,0.29523809523809524
64,21,0.3944206059437655,1,2146.81,1,0.29523809523809524
64,22,0.37649358067924676,1,2146.81,1,0.29523809523809524
64,23,0.35938136638046264,1,2146.81,1,0.29523809523809524
64,24,0.3430469286314918,1,2146.81,1,0.29523809523809524
64,25,0.3274549162877728,1,2146.81,1,0.29523809523809524
64,26,0.31257158496882365,1,2146.81,1,0.29523809523809524
64,27,0.29836472402833386,1,2146.81,1,0.29523809523809524
64,28,0.28480358684358015,1,2146.81,1,0.29523809523809524
64,29,0.27185882427329405,1,2146.81,1,0.29523809523809524
64,30,0.25950242113997357,1,2146.81,1,0.29523809523809524
64,31,0.24770763559917106,1,2146.81,1,0.29523809523809524
64,32,0.2364489412645407,1,2146.81,1,0.29523809523809524
64,33,0.22570197196339195,1,2146.81,1,0.29523809523809524
64,34,0.21544346900318834,1,2146.81,1,0.29523809523809524
64,35,0.2056512308348651,1,2146.81,1,0.29523809523809524
64,36,0.19630406500402706,1,2146.81,1,0.29523809523809524
64,37,0.18738174228603838,1,2146.81,1,0.29523809523809524
64,38,0.17886495290574345,1,2146.81,1,0.29523809523809524
64,39,0.17073526474706904,1,2146.81,1,0.29523809523809524
64,40,0.1629750834620644,1,2146.81,1,0.29523809523809524
64,41,0.15556761439304717,1,2146.81,1,0.29523809523809524
64,42,0.1484968262254465,1,2146.81,1,0.29523809523809524
64,43,0.14174741629268048,1,2146.81,1,0.29523809523809524
64,44,0.1353047774579807,1,2146.81,1,0.29523809523809524
64,45,0.12915496650148833,1,2146.81,1,0.29523809523809524
64,46,0.1232846739442066,1,2146.81,1,0.29523809523809524
64,47,0.11768119524349983,1,2146.81,1,0.29523809523809524
64,48,0.11233240329780271,1,2146.81,1,0.29523809523809524
64,49,0.10722672220103231,1,2146.81,1,0.29523809523809524
64,50,0.10235310218990258,1,2146.81,1,0.29523809523809524
64,51,0.09770099572992251,1,2146.81,1,0.29523809523809524
64,52,0.09326033468832198,1,2146.81,1,0.29523809523809524
64,53,0.08902150854450383,1,2146.81,1,0.29523809523809524
64,54,0.08497534359086441,1,2146.81,1,0.29523809523809524
64,55,0.08111308307896871,1,2146.81,1,0.29523809523809524
64,56,0.07742636826811268,1,2146.81,1,0.29523809523809524
64,57,0.07390722033525778,1,2146.81,1,0.29523809523809524
64,58,0.0705480231071864,1,2146.81,1,0.29523809523809524
64,59,0.0673415065775082,1,2146.81,1,0.29523809523809524
64,60,0.06428073117284322,1,2146.81,1,0.29523809523809524
