train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.5228637413394919,0.011444344327381482,0.5162202106041012,0.01222202873839303,0.006643530735390701,0.016743685483362792
8660,0.5284757505773673,0.006151863153927883,0.5234620358396452,0.00791370773715276,0.0050137147377220526,0.010023581715820297
12990,0.5212625096227869,0.013805859616397773,0.5193423240347311,0.00980249554734946,0.001920185588055734,0.016931942555521766
17321,0.5240113157438946,0.00537393334229899,0.5231479770921854,0.008933609103831014,0.0008633386517091779,0.010425379186750242
21651,0.5250103921296938,0.003749880798123531,0.5239054128948827,0.008005977991638194,0.001104979234811121,0.008840661151900953
25981,0.5268080520380277,0.00195700173513901,0.525734343247737,0.004134472879683844,0.0010737087902906728,0.00457424548796611
30312,0.5275006598046977,0.002386231831258819,0.5257528172917052,0.0040699119703506426,0.0017478425129925368,0.00471786877720399
34642,0.5278621326713239,0.002138116068241212,0.5257528172917051,0.0039950093384681345,0.0021093153796187813,0.004531185268306611
38972,0.5279072154367238,0.001564224856842671,0.5256973951598005,0.004089988116200642,0.002209820276923291,0.0043789042229109044
43303,0.5281112163129575,0.001117132768121923,0.525826713467578,0.004201210442565477,0.00228450284537951,0.004347200801013563
