train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,0.8487759815242495,0.005877859039478324,0.8467762793275447,0.002801971105065119,0.0019997021967047557,0.006511548891131579
8660,0.8698383371824482,0.0033126188696208383,0.8664326621097359,0.0034871440188550705,0.0034056750727122775,0.004809741904053141
12990,0.8776135488837568,0.002283871487703019,0.8753186772584518,0.0034755760525859805,0.0022948716253049506,0.004158809669803602
17321,0.8808382887824028,0.0007051986136875488,0.879198226491779,0.003912573978906531,0.001640062290623745,0.0039756182192412955
21651,0.883035425615445,0.0010579197858552845,0.8817661186033622,0.0034174484757601596,0.001269307012082832,0.0035774499797732364
25981,0.8858396520534235,0.0006301029807838109,0.8836504710881211,0.003835133216990965,0.0021891809653024064,0.003886550727632422
30312,0.8871338083927156,0.0006858161235252661,0.8852577129133568,0.003990735594397836,0.0018760954793588525,0.004049236266221209
34642,0.8878817620229779,0.0012095110174957585,0.886347681507482,0.004166542022740526,0.0015340805154958614,0.00433854691442957
38972,0.8885302268295187,0.0008540241380564763,0.8870866432662108,0.004184116066326868,0.0014435835633078709,0.00427038458278382
43303,0.8892270743366509,0.0010323824437468545,0.8879918714206539,0.0038333529944483157,0.0012352029159969913,0.003969938121709531
