train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
4330,1.0,0.0,0.895233696656198,0.0029572322636266433,0.10476630334380199,0.0029572322636266433
8660,0.9999307159353348,0.00013856812933026318,0.9030666912987254,0.003892547261468926,0.09686402463660937,0.003895012876645638
12990,0.9997074672825249,0.0001643891955662913,0.9093109181599853,0.004029036095008289,0.09039654912253958,0.004032388332303646
17321,0.9989261589977483,0.00043603042753880667,0.9143912802512469,0.002426648480005997,0.08453487874650134,0.0024655111801115586
21651,0.9982356473142119,0.0004538587038580473,0.9181415111767967,0.003013818186050516,0.08009413613741523,0.0030478004825835515
25981,0.9976521304029868,0.0002710721967847169,0.9210604101237762,0.002153316052774198,0.07659172027921068,0.002170311074248285
30312,0.9973079968329375,0.00035384237735000567,0.9245335303898023,0.002386657729128971,0.07277446644313512,0.0024127452298201234
34642,0.9968881704289589,0.0004018177389597713,0.9266026233142435,0.0021871270773247816,0.07028554711471546,0.002223731626727916
38972,0.996356358411167,0.00039318446698917924,0.9290411971180491,0.0029865164848548588,0.06731516129311788,0.0030122872936344212
43303,0.9957601089993766,0.0002754183592984482,0.9317014594494735,0.0030020179339998337,0.06405864954990315,0.0030146255072057092
