train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.42979242979242976,0.011913368417729397,0.4270243902439025,0.01357675866938375,0.002768039548527279,0.01806257797279334
1639,0.4356314826113484,0.012474099023954159,0.43531707317073176,0.011895239725958167,0.00031440944061661424,0.017236585352018753
2459,0.4327775518503456,0.008219954123219285,0.43775609756097567,0.014173565058249831,-0.004978545710630056,0.016384675530759535
3279,0.434583714547118,0.009793322030583128,0.43668292682926835,0.017159086960507625,-0.00209921228215032,0.019757110662062094
4099,0.43366674798731397,0.008130340550729724,0.4355121951219513,0.016334982333283166,-0.0018454471346373014,0.01824648144984433
4919,0.4357389713356373,0.00469004416802701,0.43492682926829274,0.014688030876909517,0.00081214206734459,0.015418649919467382
5739,0.43585990590695245,0.004587149832442942,0.43443902439024396,0.014564386576011876,0.0014208815167084943,0.015269685652324224
6559,0.43582863241347763,0.00399974518301704,0.43424390243902444,0.01417289350035894,0.0015847299744531917,0.014726468405615268
7379,0.43447621628947014,0.0031222519588744767,0.4336585365853659,0.01424523882805385,0.000817679704104235,0.014583390777284566
8199,0.4343212586900841,0.0033623731557727056,0.4323902439024391,0.013207176316165477,0.0019310147876450134,0.013628465045079112
