train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.4942612942612943,0.011280888363810599,0.49765853658536585,0.016188655776429067,-0.00339724232407157,0.019731472781433917
1639,0.5186089078706528,0.010447275066749966,0.5193170731707317,0.01850986520895115,-0.000708165300078889,0.02125466222676511
2459,0.5455876372509151,0.011478166644859301,0.5497560975609757,0.016449949326292655,-0.004168460310060573,0.02005864258529866
3279,0.5706007929246721,0.010151458967424982,0.570439024390244,0.017366401745256017,0.00016176853442817496,0.020115765676328216
4099,0.5886801658941205,0.01126987993408253,0.5885853658536585,0.019067118995007622,9.480004046202861e-05,0.022148706971252666
4919,0.6100833502744459,0.011727753691283576,0.6098536585365854,0.02296809985492632,0.00022969173786058228,0.025789025138404944
5739,0.6303188708834292,0.006068779191137725,0.6330731707317073,0.018027409892606608,-0.00275429984827813,0.019021503313535363
6559,0.6482085683793261,0.006311716831722773,0.648,0.017448419778484558,0.00020856837932603511,0.01855492177644691
7379,0.6612820165334056,0.005314446826857738,0.6612682926829269,0.016506555941629218,1.37238504787085e-05,0.01734098423186046
8199,0.6721795340895231,0.004081328842959408,0.6738536585365854,0.013615262458083508,-0.0016741244470622751,0.01421381781671872
