train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.43076923076923074,0.012170877454825015,0.4239024390243903,0.018147390475842216,0.00686679174484045,0.021850813236652236
1639,0.43941427699816965,0.013688642989510828,0.43600000000000005,0.014243234197489046,0.0034142769981695964,0.01975471253394504
2459,0.4358682391215941,0.008689412233517246,0.4399024390243903,0.012441989125408682,-0.004034199902796187,0.015175934184121486
3279,0.43659652333028365,0.009107560331774367,0.43804878048780493,0.017682506302821317,-0.0014522571575212861,0.0198901655183215
4099,0.4363503293486216,0.008449117419952013,0.43804878048780493,0.017337329272920574,-0.0016984511391833212,0.019286538608413
4919,0.438788371620248,0.00444576114912353,0.43892682926829274,0.013639010433015656,-0.00013845764804476524,0.01434529183345414
5739,0.4388917929952953,0.004611969681152691,0.43707317073170737,0.014946265044700533,0.0018186222635879212,0.015641646432722763
6559,0.4386339381003202,0.004197560572628813,0.4367804878048781,0.014726860776026867,0.001853450295442094,0.015313390972523577
7379,0.4376202737498306,0.003825786689490475,0.43560975609756103,0.014676361874061909,0.002010517652269561,0.015166813826638094
8199,0.4366874009025491,0.003347830411376546,0.4345365853658537,0.01331412457305912,0.002150815536695383,0.013728579009142728
