train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.4288156288156288,0.011121169755053194,0.4270243902439025,0.01345705045764604,0.0017912385717263057,0.01745773821949285
1639,0.43514338010982306,0.012247628800609742,0.434829268292683,0.011434212935792096,0.0003141118171400836,0.016755465875306498
2459,0.4322895485969907,0.008108950682791057,0.4376585365853659,0.01404810296469255,-0.005368987988375207,0.016220489452619523
3279,0.434461726136017,0.009641329973856439,0.43668292682926835,0.017195104653165486,-0.002221200693251324,0.019713621374524162
4099,0.43347157843376427,0.008182586819322372,0.4355121951219513,0.01607951686406644,-0.0020406166881870025,0.01804177346154045
4919,0.43545436064240706,0.004658923036594824,0.43492682926829274,0.014813855918909132,0.0005275313741143206,0.015529194797126895
5739,0.43547656386129996,0.004516175863346611,0.43443902439024396,0.014482465962156897,0.0010375394710560037,0.015170288882341945
6559,0.4354627229760634,0.003977366202302251,0.43404878048780493,0.014537567490148994,0.0014139424882584906,0.015071838323106214
7379,0.4340696571351132,0.0030724445178898652,0.4334634146341464,0.01386121401665335,0.0006062425009668027,0.01419764661241358
8199,0.4339065739724356,0.003377029474585587,0.43180487804878054,0.013242442537332422,0.002101695923655056,0.013666258172110278
