train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.532112332112332,0.016713004769004832,0.5234146341463415,0.012047891741686323,0.008697697965990514,0.02060282077357787
1639,0.5821842586943258,0.009642341069012026,0.5765853658536586,0.011976578372233265,0.005598892840667169,0.015375733179182111
2459,0.6188694591297275,0.007539961730672168,0.616780487804878,0.015510661068493439,0.00208897132484942,0.017246206240262782
3279,0.6327538883806038,0.00787368810642509,0.6294634146341463,0.014544767708622897,0.003290473746457412,0.016539202885721527
4099,0.6449377897048061,0.006203736806319503,0.6421463414634146,0.010272202488362834,0.0027914482413914365,0.012000187262039327
4919,0.6553771091685302,0.005441886230243186,0.6520975609756098,0.011789952265382094,0.003279548192920423,0.01298526473210688
5739,0.6629726433176512,0.0048368988528726,0.6584390243902439,0.009738520751974861,0.004533618927407224,0.010873563213113046
6559,0.6713218478426588,0.0038466444130381182,0.667609756097561,0.008923496645681275,0.0037120917450977897,0.00971727665685414
7379,0.6776527984821791,0.003737593533202487,0.6729756097560976,0.006784522400278527,0.0046771887260814715,0.007745924710408574
8199,0.6816928893767533,0.0023146581123115453,0.6781463414634147,0.005977550705186499,0.003546547913338638,0.00641005106141638
