train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.42808302808302806,0.01212669989541895,0.4221463414634147,0.017412926062300955,0.005936686619613385,0.021219492086398152
1639,0.4361195851128737,0.012547889777264454,0.4338536585365854,0.013566238669868261,0.0022659265762882685,0.018479512155633513
2459,0.43253355022366813,0.008103238141974426,0.43687804878048786,0.010725497094487278,-0.004344498556819731,0.013442423751295902
3279,0.4346447087526684,0.008833426724919411,0.43580487804878054,0.016350125116178574,-0.0011601692961121235,0.018583756859666827
4099,0.43503293486216155,0.007430874109721328,0.4367804878048781,0.016483474680333052,-0.001747552942716557,0.018081007371595962
4919,0.4379751982110185,0.004044669279266808,0.43736585365853664,0.013225181036355557,0.0006093445524818497,0.013829850433863098
5739,0.4377766161352151,0.004165326926505414,0.4357073170731708,0.014283273353120171,0.0020692990620443386,0.01487823397062379
6559,0.43747522488184176,0.0039364800383858145,0.43668292682926835,0.013760594317782373,0.0007922980525734147,0.014312575976084617
7379,0.4362921805122645,0.0034043243730820017,0.43619512195121957,0.013929028915180303,9.705856104491595e-05,0.014339012202975808
8199,0.4361019636541041,0.0030947679526095707,0.4350243902439025,0.013050581138582667,0.0010775734102015933,0.013412503745953956
