train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,1.0,0.0,0.6411707317073171,0.00651981832062581,0.3588292682926829,0.00651981832062581
1639,1.0,0.0,0.6608780487804878,0.009625466914669735,0.33912195121951216,0.009625466914669735
2459,1.0,0.0,0.6765853658536586,0.006193393267552739,0.3234146341463414,0.006193393267552739
3279,1.0,0.0,0.684390243902439,0.007538124398861175,0.31560975609756103,0.007538124398861175
4099,1.0,0.0,0.6902439024390243,0.006307601902534437,0.30975609756097566,0.006307601902534437
4919,0.9999593413295387,8.131734092295951e-05,0.6948292682926829,0.0030943905418836528,0.3051300730368558,0.003095458824735646
5739,0.9998954521693675,8.536294625487974e-05,0.6981463414634147,0.004120724308671784,0.3017491107059528,0.004121608382739906
6559,0.9996645830157036,0.00031096322693050627,0.6981463414634147,0.004517399766942531,0.3015182415522889,0.004528089970713421
7379,0.9994308171839001,0.00015804179143095532,0.6973658536585365,0.007765755606685789,0.3020649635253636,0.0077673636036051825
8199,0.9991218441273325,0.00017925281688862263,0.7035121951219512,0.006204141695837916,0.29560964900538134,0.006206730681638851
