train_size,train_score_mean,train_score_std,val_score_mean,val_score_std,gap_mean,gap_std
819,0.5409035409035409,0.007035340801410486,0.5305365853658537,0.009139542188199321,0.010366955537687184,0.01153374404093772
1639,0.5609517998779744,0.008182088890416191,0.5543414634146342,0.009118689908720315,0.006610336463340194,0.012251411521211331
2459,0.5711264741764944,0.010587783883615164,0.5722926829268293,0.01104379901701119,-0.0011662087503349072,0.01529923737623148
3279,0.5806038426349496,0.007946587648896044,0.5800975609756098,0.009850277130511991,0.0005062816593397468,0.012656074225820373
4099,0.5833130031715053,0.0027601142959221285,0.5839024390243903,0.01267917392880756,-0.0005894358528850674,0.012976119699028175
4919,0.5883309615775565,0.002628701748362593,0.5880975609756098,0.013950196107781684,0.0002334006019466539,0.014195705136674676
5739,0.5961317302665969,0.002700313034021338,0.595609756097561,0.014510042882012273,0.000521974169035988,0.014759167826118807
6559,0.6007318188748284,0.0013581983504388016,0.6,0.012906103956412649,0.0007318188748284271,0.012977373466648208
7379,0.6056105163301261,0.0026548032607097657,0.6032195121951219,0.014485751681726854,0.002391004135004149,0.01472701538458243
8199,0.6071472130747653,0.0028394796260087438,0.6051707317073171,0.01340034715914939,0.001976481367448213,0.013697881169445217
